Date,Open,High,Low,Close,Adj Close,Volume
2017-10-03,34.174572,34.345352,33.918407,34.288425,30.063034,14328392
2017-10-04,34.326378,34.383301,34.060722,34.117645,29.913300,11435268
2017-10-05,34.041744,34.155598,33.918407,34.155598,29.946577,14340408
2017-10-06,34.146111,34.288425,34.098671,34.203037,29.988165,12711345
2017-10-09,34.212524,34.297913,34.089184,34.288425,30.063034,10278081
2017-10-10,34.516129,34.639469,34.184059,34.535103,30.279312,18697433
2017-10-11,34.506641,34.611008,34.345352,34.582542,30.320908,18163687
2017-10-12,34.611008,34.724857,34.421253,34.487667,30.237722,14750098
2017-10-13,34.506641,34.620495,34.392788,34.478176,30.229399,13458842
2017-10-16,34.487667,34.611008,34.041744,34.136623,29.929934,14315006
2017-10-17,34.089184,34.468693,33.918407,34.345352,30.112942,14776764
2017-10-18,34.392788,34.430740,33.956356,33.994308,29.805153,15196572
2017-10-19,34.051231,34.516129,34.003796,34.383301,30.146219,20858028
2017-10-20,34.440228,34.554081,34.184059,34.554081,30.295948,18447319
2017-10-23,34.440228,34.895638,34.440228,34.535103,30.279312,15978008
2017-10-24,34.582542,34.658443,34.146111,34.411766,30.171175,15826126
2017-10-25,34.345352,34.487667,34.079697,34.307400,30.079672,17523488
2017-10-26,34.240986,34.364326,33.776093,33.908916,29.730291,18374277
2017-10-27,33.709679,33.918407,33.586338,33.776093,29.613836,15746865
2017-10-30,33.614799,33.652752,33.225807,33.349148,29.239504,26679586
2017-10-31,33.254269,33.529411,32.352940,33.263756,29.164640,24794085
2017-11-01,33.216320,33.899429,33.111954,33.453510,29.331003,16557497
2017-11-02,33.462997,33.690701,33.235294,33.643265,29.497370,13880021
2017-11-03,33.633778,33.738140,33.510437,33.728653,29.572241,9358255
2017-11-06,33.766602,33.785580,33.320683,33.510437,29.380911,11200542
2017-11-07,33.491463,33.605312,33.434536,33.548386,29.414194,11480906
2017-11-08,33.557877,33.576851,33.235294,33.529411,29.397556,14302148
2017-11-09,33.282730,33.444023,33.055027,33.396584,29.548653,14088713
2017-11-10,33.301708,33.387096,33.017078,33.377609,29.531868,15858589
2017-11-13,33.415562,33.662239,33.339657,33.491463,29.632607,25072657
2017-11-14,33.444023,33.870968,33.415562,33.567364,29.699753,17278538
2017-11-15,33.472485,33.681213,33.425049,33.548386,29.682972,13646138
2017-11-16,33.529411,33.757114,33.444023,33.738140,29.850857,13625901
2017-11-17,33.557877,33.671726,33.368122,33.557877,29.691364,15649265
2017-11-20,33.567364,33.633778,33.462997,33.538898,29.674572,12455540
2017-11-21,33.586338,33.899429,33.567364,33.719166,29.834070,13333100
2017-11-22,33.633778,33.681213,33.510437,33.614799,29.741730,11122967
2017-11-24,33.690701,33.738140,33.557877,33.671726,29.792097,6742754
2017-11-27,33.700191,33.823528,33.567364,33.671726,29.792097,10848611
2017-11-28,33.766602,34.051231,33.700191,34.013283,30.094297,13687033
2017-11-29,34.098671,34.544594,34.041744,34.354839,30.396502,16122827
2017-11-30,34.354839,34.611008,34.231499,34.402279,30.438471,24063663
2017-12-01,34.430740,34.629982,34.165085,34.487667,30.514025,19588485
2017-12-04,34.620495,34.743832,34.203037,34.212524,30.270578,14847487
2017-12-05,34.079697,34.335861,33.690701,33.804554,29.909620,23525912
2017-12-06,33.757114,34.041744,33.690701,33.738140,29.850857,18317677
2017-12-07,33.738140,33.814041,33.349148,33.681213,29.800489,16661421
2017-12-08,33.510437,33.937382,33.510437,33.908916,30.001957,15705759
2017-12-11,34.193546,34.402279,33.861481,34.354839,30.396502,15138497
2017-12-12,34.497154,34.933586,34.392788,34.705883,30.707106,23700139
2017-12-13,34.696396,34.914612,34.601517,34.762810,30.757467,16639709
2017-12-14,34.848198,35.000000,34.478176,34.592030,30.606361,15585393
2017-12-15,34.895638,35.322582,34.829224,35.294117,31.227549,39820015
2017-12-18,35.313091,35.436432,35.161289,35.227703,31.168797,17670415
2017-12-19,35.294117,35.322582,34.990513,35.047440,31.009304,14817659
2017-12-20,35.094875,35.237190,34.554081,34.592030,30.606361,15914557
2017-12-21,34.667931,34.724857,34.335861,34.383301,30.421682,15566948
2017-12-22,34.411766,34.516129,34.203037,34.288425,30.337738,9063557
2017-12-26,34.240986,34.411766,34.108158,34.354839,30.396502,11480590
2017-12-27,34.449715,34.592030,34.373814,34.468693,30.497234,8768964
2017-12-28,34.497154,34.658443,34.392788,34.506641,30.530815,6939431
2017-12-29,34.373814,34.620495,34.364326,34.364326,30.404896,12038261
2018-01-02,34.516129,34.648956,34.383301,34.573055,30.589575,17059833
2018-01-03,34.582542,34.886147,34.373814,34.829224,30.816229,14183151
2018-01-04,34.829224,35.028461,34.724857,34.905125,30.883387,13046517
2018-01-05,34.933586,34.990513,34.734344,34.971539,30.942144,13167517
2018-01-08,34.838711,34.914612,34.468693,34.582542,30.597971,19964341
2018-01-09,34.573055,34.762810,34.497154,34.544594,30.564390,16876226
2018-01-10,34.478176,34.734344,34.449715,34.601517,30.614754,18755825
2018-01-11,34.762810,34.819733,34.554081,34.686909,30.690306,15102555
2018-01-12,34.753323,34.914612,34.592030,34.667931,30.673519,20240700
2018-01-16,34.696396,35.085388,34.601517,34.724857,30.723885,30536699
2018-01-17,34.933586,35.455406,34.886147,35.275143,31.210770,25332363
2018-01-18,35.265656,35.265656,34.819733,35.094875,31.051262,19946528
2018-01-19,35.284630,35.370018,34.629982,35.047440,31.009304,31133684
2018-01-22,35.000000,35.170776,34.848198,35.037952,31.000910,21380495
2018-01-23,34.933586,35.180267,34.667931,34.933586,30.908567,18527212
2018-01-24,35.094875,35.170776,34.848198,35.037952,31.000910,18673191
2018-01-25,35.075901,35.426945,35.009487,35.322582,31.252737,18988232
2018-01-26,35.388992,37.087288,35.388992,37.011387,32.746967,51441419
2018-01-29,37.001900,37.409866,36.783680,37.020874,32.755356,36779014
2018-01-30,36.252373,36.764706,35.436432,35.863377,31.731228,48483684
2018-01-31,35.977230,36.043644,34.943073,35.142315,31.093245,35859926
2018-02-01,34.734344,35.483871,34.734344,34.943073,31.203382,29697926
2018-02-02,34.724857,35.341557,34.639469,34.734344,31.016991,25588907
2018-02-05,34.611008,34.819733,32.258064,32.893738,29.373373,42463657
2018-02-06,32.409866,33.662239,32.258064,33.472485,29.890184,56035067
2018-02-07,33.330170,33.823528,33.178368,33.187855,29.636011,30955980
2018-02-08,33.206833,33.368122,31.878557,31.907021,28.492254,45850792
2018-02-09,32.438332,32.666035,31.499050,32.409866,28.941286,49851776
2018-02-12,32.685009,33.083492,32.286530,32.884251,29.364902,38743670
2018-02-13,32.798862,33.235294,32.647060,33.149906,29.602127,21559570
2018-02-14,32.922199,33.529411,32.789375,33.387096,29.813931,24494749
2018-02-15,33.557877,33.899429,33.282730,33.880455,30.254484,22588379
2018-02-16,33.927895,34.781784,33.851994,34.402279,30.720463,27659595
2018-02-20,34.174572,34.620495,34.041744,34.165085,30.508659,27202370
2018-02-21,34.127136,34.715370,33.899429,33.927895,30.296850,25872327
2018-02-22,34.032257,34.297913,33.785580,33.908916,30.279905,23983454
2018-02-23,34.089184,34.440228,33.994308,34.402279,30.720463,17940029
2018-02-26,34.430740,35.303604,34.354839,35.189754,31.423668,25407302
2018-02-27,35.170776,35.332069,34.857685,34.914612,31.177967,23543093
2018-02-28,35.132828,35.370018,34.449715,34.449715,30.762823,28360927
2018-03-01,34.269451,34.411766,33.396584,33.804554,30.186712,30282896
2018-03-02,33.728653,34.222012,33.586338,34.108158,30.457825,22271336
2018-03-05,33.984821,34.421253,33.937382,34.269451,30.601851,22319609
2018-03-06,34.383301,34.383301,33.918407,34.041744,30.398512,18003479
2018-03-07,33.776093,34.231499,33.728653,34.089184,30.440880,23440328
2018-03-08,34.146111,34.629982,34.089184,34.629982,30.923803,21646630
2018-03-09,34.734344,35.028461,34.658443,34.886147,31.152546,19300743
2018-03-12,35.028461,35.104362,34.629982,34.734344,31.016991,26571656
2018-03-13,34.914612,35.066414,34.563568,34.867172,31.135603,29560695
2018-03-14,34.952560,35.094875,34.326378,34.487667,30.796717,23378458
2018-03-15,34.487667,34.924099,34.487667,34.705883,30.991587,20508310
2018-03-16,34.762810,35.142315,34.743832,34.895638,31.161018,34125253
2018-03-19,34.914612,34.914612,34.231499,34.468693,30.779770,20003761
2018-03-20,34.506641,34.677418,34.269451,34.468693,30.779770,20295824
2018-03-21,34.620495,34.848198,34.345352,34.411766,30.728937,19071392
2018-03-22,34.184059,34.288425,33.652752,33.776093,30.161293,22094686
2018-03-23,33.671726,33.681213,32.675522,32.722961,29.220875,29385731
2018-03-26,33.140415,33.349148,32.561668,33.244781,29.686846,24926468
2018-03-27,33.377609,33.738140,32.998100,33.216320,29.661432,28835227
2018-03-28,33.377609,33.975330,33.320683,33.491463,29.907131,26349684
2018-03-29,33.700191,33.842506,33.273247,33.671726,30.068100,24804731
2018-04-02,33.605312,33.908916,32.979126,33.254269,29.695320,28323299
2018-04-03,33.311195,33.908916,33.130932,33.851994,30.229071,21347927
2018-04-04,33.510437,34.373814,33.434536,34.278938,30.610321,22010682
2018-04-05,33.842506,34.155598,33.709679,33.899429,30.271435,25781789
2018-04-06,33.738140,34.032257,33.102467,33.368122,29.796986,22288200
2018-04-09,33.491463,34.089184,33.415562,33.643265,30.042679,20457297
2018-04-10,34.155598,34.250473,33.889942,34.108158,30.457825,20667254
2018-04-11,33.899429,34.222012,33.766602,33.956356,30.322269,13879915
2018-04-12,34.184059,34.629982,34.127136,34.459202,30.771294,23817976
2018-04-13,34.544594,34.629982,34.278938,34.459202,30.771294,17774340
2018-04-16,34.629982,34.848198,34.525616,34.658443,30.949219,15932369
2018-04-17,34.867172,34.895638,34.411766,34.468693,30.779770,17675580
2018-04-18,34.516129,34.715370,34.421253,34.620495,30.915329,14652497
2018-04-19,34.525616,34.810246,34.411766,34.658443,30.949219,16636652
2018-04-20,34.629982,34.905125,34.601517,34.753323,31.033937,22371993
2018-04-23,34.791271,35.000000,34.724857,34.914612,31.177967,25381058
2018-04-24,35.018974,35.360531,34.886147,35.161289,31.398243,27106350
2018-04-25,35.028461,35.142315,34.639469,34.800758,31.076300,27730213
2018-04-26,34.914612,35.199242,34.867172,34.962048,31.220329,20405651
2018-04-27,34.895638,35.208729,34.819733,35.104362,31.347412,14425149
2018-04-30,35.227703,35.275143,34.535103,34.734344,31.016991,28295789
2018-05-01,33.757114,34.203037,32.865276,33.586338,29.991846,51278154
2018-05-02,33.368122,33.557877,32.960152,33.102467,29.559761,29550260
2018-05-03,33.036053,33.092979,32.656548,32.979126,29.449617,23517902
2018-05-04,32.789375,33.197342,32.609108,33.055027,29.517401,19795912
2018-05-07,33.007591,33.330170,32.931690,33.140415,29.593651,21580018
2018-05-08,33.121441,33.292221,32.931690,33.187855,29.636011,28269650
2018-05-09,33.225807,33.595825,33.083492,33.368122,29.796986,20430209
2018-05-10,33.206833,33.500950,33.102467,33.244781,29.976643,30906653
2018-05-11,33.330170,33.738140,33.273247,33.681213,30.370169,21619964
2018-05-14,33.690701,34.079697,33.671726,34.022770,30.678144,21485052
2018-05-15,33.690701,33.946869,33.662239,33.861481,30.532707,19345643
2018-05-16,33.899429,34.041744,33.747627,33.851994,30.524157,21870711
2018-05-17,33.804554,33.946869,33.624287,33.880455,30.549822,13021432
2018-05-18,33.785580,33.918407,33.614799,33.814041,30.489941,15734639
2018-05-21,33.880455,34.032257,33.700191,33.965843,30.626820,17802903
2018-05-22,33.965843,34.240986,33.861481,33.889942,30.558376,14477322
2018-05-23,33.851994,34.184059,33.804554,34.127136,30.772259,20358642
2018-05-24,34.117645,34.240986,33.937382,34.051231,30.703810,17523066
2018-05-25,33.984821,34.079697,33.719166,33.851994,30.524157,15005376
2018-05-29,33.557877,33.899429,33.510437,33.870968,30.541269,28179639
2018-05-30,34.108158,34.392788,34.060722,34.203037,30.840696,29093773
2018-05-31,34.108158,34.345352,34.051231,34.089184,30.738035,30926468
2018-06-01,34.402279,34.421253,34.259960,34.392788,31.011793,22345011
2018-06-04,34.544594,34.686909,34.373814,34.582542,31.182898,19015319
2018-06-05,34.639469,34.762810,34.478176,34.573055,31.174335,21476093
2018-06-06,34.535103,34.696396,34.335861,34.516129,31.123011,19368093
2018-06-07,34.620495,34.715370,34.506641,34.620495,31.217112,17083337
2018-06-08,34.658443,34.829224,34.582542,34.791271,31.371098,16453783
2018-06-11,34.914612,34.914612,34.421253,34.440228,31.054571,19505640
2018-06-12,34.525616,34.535103,34.297913,34.440228,31.054571,16371887
2018-06-13,34.506641,34.639469,34.345352,34.364326,30.986130,16029232
2018-06-14,34.364326,34.525616,34.203037,34.307400,30.934795,19959387
2018-06-15,34.335861,34.525616,34.184059,34.497154,31.105898,49156979
2018-06-18,34.278938,34.364326,33.899429,34.307400,30.934795,24143451
2018-06-19,34.051231,34.497154,34.032257,34.364326,30.986130,18484630
2018-06-20,34.430740,34.705883,34.354839,34.592030,31.191454,21354251
2018-06-21,34.411766,34.497154,34.297913,34.440228,31.054571,16893090
2018-06-22,34.620495,34.762810,34.535103,34.639469,31.234222,27018447
2018-06-25,34.459202,34.592030,34.288425,34.516129,31.123011,20424517
2018-06-26,34.535103,34.715370,34.440228,34.516129,31.123011,25435023
2018-06-27,34.440228,34.677418,34.326378,34.354839,30.977570,29396165
2018-06-28,34.259960,34.620495,34.259960,34.497154,31.105898,16506167
2018-06-29,34.582542,34.705883,34.421253,34.421253,31.037464,20974705
2018-07-02,34.155598,34.506641,34.155598,34.468693,31.080233,14556372
2018-07-03,34.525616,34.705883,34.383301,34.487667,31.097343,9608159
2018-07-05,34.667931,35.018974,34.639469,34.981026,31.542200,20391106
2018-07-06,35.104362,35.332069,34.990513,35.208729,31.747522,18955452
2018-07-09,35.360531,35.550285,35.113853,35.256168,31.790298,22329412
2018-07-10,35.388992,35.578747,35.294117,35.512333,32.021278,20253875
2018-07-11,35.341557,35.493359,35.256168,35.303604,31.833075,17795314
2018-07-12,35.493359,35.635674,35.303604,35.597721,32.098274,16974881
2018-07-13,35.578747,35.664139,35.313091,35.607212,32.106831,15227243
2018-07-16,35.559772,35.626186,35.379505,35.464897,31.978508,17888699
2018-07-17,35.540798,35.834915,35.531307,35.721062,32.209484,15740014
2018-07-18,35.664139,35.796963,35.559772,35.730549,32.218040,20803430
2018-07-19,35.531307,35.673622,35.398483,35.445919,31.961395,16596811
2018-07-20,35.294117,35.417458,35.218216,35.417458,31.935740,15532798
2018-07-23,35.426945,35.588234,35.237190,35.303604,31.833075,20853074
2018-07-24,35.455406,35.815941,35.360531,35.768501,32.252270,17804800
2018-07-25,35.740040,36.119545,35.635674,36.043644,32.500362,17171030
2018-07-26,36.091084,36.404175,36.091084,36.204933,32.645794,24840567
2018-07-27,36.148006,36.508537,36.119545,36.442123,32.859665,22111971
2018-07-30,36.394688,36.698292,36.223907,36.612904,33.013657,21981486
2018-07-31,36.252373,37.941177,36.185959,37.884251,34.160027,50837371
2018-08-01,37.599621,38.254269,37.514233,38.206833,34.450890,32734605
2018-08-02,37.590134,38.159393,37.504745,37.618595,34.209316,31879284
2018-08-03,37.590134,38.576851,37.466793,38.462997,34.977188,27368375
2018-08-06,38.292221,39.108158,38.263756,38.937382,35.408585,27479572
2018-08-07,38.757114,39.136623,38.700191,38.747627,35.236027,18928575
2018-08-08,38.624287,39.506641,38.500950,39.288425,35.727814,25837440
2018-08-09,39.184059,39.250473,38.719166,38.899429,35.374069,20121282
2018-08-10,38.719166,39.193546,38.614799,38.833015,35.313679,18194148
2018-08-13,38.851994,39.098671,38.719166,38.719166,35.210140,19860627
2018-08-14,38.747627,38.937382,38.462997,38.624287,35.123859,17336824
2018-08-15,38.709679,39.127136,38.567364,39.051231,35.512115,22428488
2018-08-16,39.117645,39.345352,38.965843,39.297913,35.736443,16457472
2018-08-17,39.354839,40.028461,39.345352,39.933586,36.314499,25910693
2018-08-20,40.037952,40.578747,39.933586,40.161289,36.521568,22521029
2018-08-21,40.161289,40.265656,39.838711,40.000000,36.374901,18633244
2018-08-22,39.990513,40.170776,39.667931,39.914612,36.297253,15001687
2018-08-23,39.952560,40.151802,39.810246,40.037952,36.409409,21032148
2018-08-24,40.256168,40.313091,39.848198,40.227703,36.581966,21661703
2018-08-27,40.341557,40.436432,39.193546,39.449715,35.874481,24485896
2018-08-28,39.478176,39.639469,39.203037,39.373814,35.805466,19871694
2018-08-29,39.373814,39.487667,39.060722,39.373814,35.805466,15785020
2018-08-30,39.117645,39.762810,39.089184,39.373814,35.805466,16015425
2018-08-31,39.174572,39.449715,38.984821,39.392788,35.822716,20983559
2018-09-04,39.354839,39.421253,39.108158,39.250473,35.693298,15274779
2018-09-05,39.174572,39.772297,39.146111,39.705883,36.107433,21819908
2018-09-06,39.705883,39.762810,39.326378,39.639469,36.047047,18356780
2018-09-07,39.459202,40.180267,39.335861,40.037952,36.409409,21221658
2018-09-10,40.208729,40.531307,39.895638,39.905125,36.288624,21482206
2018-09-11,39.848198,40.256168,39.800758,40.142315,36.504318,19658786
2018-09-12,40.132828,40.597721,40.113853,40.237190,36.590588,17508205
2018-09-13,40.322582,40.721062,40.256168,40.654648,36.970222,18666129
2018-09-14,40.559772,40.796963,40.322582,40.759014,37.065128,16800655
2018-09-17,40.815941,40.967743,40.550285,40.806454,37.108265,16904263
2018-09-18,40.796963,41.442123,40.635674,41.280834,37.539658,20464991
2018-09-19,41.195446,41.442123,40.787476,41.043644,37.323959,23783088
2018-09-20,41.148006,41.631878,41.129032,41.508537,37.746727,18419809
2018-09-21,41.537003,41.935486,41.375713,41.802658,38.014187,37092579
2018-09-24,41.688805,42.182163,41.584438,41.679317,37.902027,18089591
2018-09-25,41.869068,42.020874,41.518028,41.546490,37.781235,15318520
2018-09-26,41.593929,42.039848,41.404175,41.442123,37.686329,18384817
2018-09-27,41.546490,41.916508,41.442123,41.650852,37.876141,14887434
2018-09-28,41.679317,41.878559,41.489563,41.812145,38.022812,15454591
2018-10-01,41.774193,42.239090,41.660343,42.001900,38.195377,16872537
2018-10-02,41.944973,42.115749,41.869068,41.954460,38.152225,18167693
2018-10-03,42.011387,42.542694,42.011387,42.514233,38.661278,23957631
2018-10-04,42.248577,42.495255,42.020874,42.409866,38.566364,18960406
2018-10-05,42.419353,42.694496,42.314991,42.609108,38.747551,18112568
2018-10-08,42.457306,42.998100,42.409866,42.960152,39.066776,24679621
2018-10-09,42.685009,43.462997,42.495255,43.140415,39.230709,21486844
2018-10-10,43.121441,43.387096,42.201138,42.229603,38.402439,33746234
2018-10-11,42.087288,42.210625,40.227703,40.616699,36.935711,44299198
2018-10-12,40.578747,41.707779,40.455406,41.537003,37.772610,30417070
2018-10-15,41.413662,41.470589,40.777988,40.910816,37.203171,24002742
2018-10-16,41.129032,41.726753,40.834915,41.679317,37.902027,22353654
2018-10-17,41.527515,42.504745,41.508537,42.286530,38.454208,23154167
2018-10-18,42.068310,42.220116,41.470589,41.745731,37.962410,22498368
2018-10-19,41.793167,42.533207,41.726753,42.220116,38.393806,19564875
2018-10-22,42.163189,42.229603,41.764706,42.096775,38.281647,18026878
2018-10-23,41.641365,42.049335,41.451614,41.840607,38.048695,23073114
2018-10-24,41.565464,42.020874,40.189754,40.303604,36.650986,36927206
2018-10-25,40.218216,41.688805,39.525616,41.185959,37.453373,38600642
2018-10-26,40.844402,41.062618,40.018974,40.417458,36.754524,30295333
2018-10-29,40.749527,41.442123,40.379505,41.015179,37.298073,31847559
2018-10-30,39.800758,40.882355,39.639469,40.692600,37.004726,35424202
2018-10-31,40.806454,41.423149,40.521824,40.853889,37.151402,28193235
2018-11-01,40.986717,41.584438,40.882355,41.432636,37.677692,24278152
2018-11-02,41.518028,41.593929,40.303604,40.730549,37.039238,24223028
2018-11-05,40.635674,41.385201,40.635674,41.290321,37.548279,21628396
2018-11-06,41.347248,41.356735,40.502846,40.806454,37.108265,22194183
2018-11-07,41.157494,42.277039,41.072105,42.125237,38.307537,36794929
2018-11-08,41.612904,41.935486,41.242886,41.603416,38.124947,25696520
2018-11-09,41.480076,42.324478,41.480076,42.011387,38.498806,26042654
2018-11-12,42.011387,42.267551,41.650852,41.850094,38.351006,21853847
2018-11-13,42.058823,42.182163,41.129032,41.290321,37.838028,20159015
2018-11-14,41.518028,41.603416,40.521824,40.711575,37.307671,28398871
2018-11-15,40.512333,41.166985,40.180267,40.996204,37.568501,25936305
2018-11-16,40.891842,41.537003,40.711575,41.280834,37.829330,24604576
2018-11-19,41.385201,42.001900,41.280834,41.916508,38.411865,23671575
2018-11-20,41.755219,42.115749,41.176472,41.299809,37.846729,22968557
2018-11-21,41.271347,41.271347,40.578747,40.891842,37.472866,19665848
2018-11-23,40.749527,41.318787,40.607212,40.929790,37.507645,8844009
2018-11-26,41.100571,41.261860,40.683113,41.119545,37.681534,20147948
2018-11-27,40.986717,41.888046,40.768501,41.812145,38.316227,19765873
2018-11-28,42.020874,42.618595,41.840607,42.599621,39.037865,19892669
2018-11-29,42.466793,43.481972,42.409866,43.178368,39.568222,26065315
2018-11-30,43.026566,43.889942,42.960152,43.861481,40.194218,45054495
2018-12-03,43.994308,44.003796,43.415562,43.633778,39.985550,26771178
2018-12-04,43.861481,44.089184,42.798862,42.827324,39.246525,28703898
2018-12-06,42.296017,42.685009,41.385201,42.675522,39.107414,32188528
2018-12-07,42.523720,42.637569,41.442123,41.669830,38.185810,27963885
2018-12-10,41.878559,42.277039,40.863377,42.125237,38.603138,26187895
2018-12-11,41.821632,42.229603,41.337761,41.755219,38.264061,23904931
2018-12-12,42.077801,42.552181,41.888046,41.897533,38.394474,20180938
2018-12-13,42.182163,42.599621,41.944973,42.286530,38.750942,23613921
2018-12-14,41.821632,41.859585,41.204933,41.555977,38.081478,33024982
2018-12-17,41.271347,41.717270,40.777988,40.901329,37.481564,38651866
2018-12-18,41.242886,41.271347,39.886147,40.227703,36.864258,31125779
2018-12-19,40.635674,40.787476,39.430740,39.819733,36.490402,36937957
2018-12-20,39.573055,40.237190,39.402279,39.800758,36.473015,34494680
2018-12-21,39.506641,40.673622,39.326378,39.781784,36.455620,61928192
2018-12-24,39.667931,39.810246,38.444023,38.472485,35.255787,19778205
2018-12-26,38.576851,40.037952,38.349148,40.028461,36.681675,25437131
2018-12-27,39.667931,40.654648,39.146111,40.654648,37.255508,28894672
2018-12-28,40.815941,41.309299,40.616699,40.759014,37.351147,25480977
2018-12-31,40.996204,41.489563,40.891842,41.413662,37.951061,20534028
2019-01-02,40.910816,41.271347,40.455406,41.034157,37.603287,26430315
2019-01-03,41.024670,41.119545,39.800758,39.886147,36.551258,28503533
2019-01-04,40.265656,41.129032,40.094875,40.796963,37.385921,27145348
2019-01-07,40.863377,41.385201,40.664139,41.015179,37.585892,20995469
2019-01-08,41.328274,41.461102,40.939278,41.204933,37.759781,19677231
2019-01-09,41.233398,41.432636,40.986717,41.119545,37.681534,20107580
2019-01-10,41.005692,41.015179,39.876659,40.142315,36.786011,39731162
2019-01-11,40.161289,40.683113,39.990513,40.683113,37.281593,21064506
2019-01-14,40.370018,40.445919,40.009487,40.199242,36.838181,17605173
2019-01-15,40.417458,41.024670,40.256168,40.540798,37.151180,25865371
2019-01-16,40.407970,40.597721,39.876659,39.952560,36.612118,30169380
2019-01-17,39.800758,40.474384,39.686909,40.294117,36.925117,24177284
2019-01-18,40.664139,40.683113,40.094875,40.351044,36.977291,38618455
2019-01-22,40.237190,40.502846,39.781784,40.104362,36.751232,29444122
2019-01-23,39.838711,40.037952,39.421253,40.000000,36.655594,24462813
2019-01-24,39.639469,39.648956,38.538898,38.851994,35.603573,34394023
2019-01-25,38.994308,39.136623,38.434536,38.557877,35.334045,35862455
2019-01-28,38.425049,38.453510,37.457306,37.504745,34.368973,39329694
2019-01-29,37.476280,38.757114,37.447819,38.681213,35.447071,51376808
2019-01-30,38.681213,39.611008,38.643265,39.449715,36.151314,36067880
2019-01-31,39.259960,40.436432,39.231499,40.275143,37.230076,40927452
2019-02-01,40.673622,40.910816,40.370018,40.683113,37.607193,27239681
2019-02-04,40.645161,40.645161,39.810246,40.265656,37.221298,19426485
2019-02-05,40.256168,40.540798,39.905125,39.952560,36.931881,21127641
2019-02-06,39.772297,40.199242,39.648956,40.161289,37.124825,16450410
2019-02-07,39.952560,39.990513,39.098671,39.563568,36.572296,24248008
2019-02-08,39.402279,40.075901,39.364326,40.066414,37.037121,27500125
2019-02-11,40.113853,40.142315,39.383301,39.544594,36.554760,27102134
2019-02-12,39.573055,39.857685,39.269451,39.724857,36.721386,30540177
2019-02-13,39.772297,39.905125,39.269451,39.563568,36.572296,24757195
2019-02-14,39.563568,39.962048,39.487667,39.819733,36.809093,19864949
2019-02-15,40.208729,40.332069,39.924099,40.227703,37.186218,19168993
2019-02-19,40.075901,40.664139,40.028461,40.417458,37.361626,24432985
2019-02-20,40.351044,40.379505,39.781784,40.037952,37.010811,27354884
2019-02-21,39.867172,40.151802,39.715370,39.981026,36.958187,19611883
2019-02-22,40.132828,40.920303,40.056927,40.759014,37.677353,24779329
2019-02-25,40.834915,41.148006,40.740040,40.872864,37.782597,25274815
2019-02-26,40.759014,41.015179,40.607212,40.815941,37.729984,16548959
2019-02-27,40.777988,41.005692,40.616699,40.730549,37.651047,16475074
2019-02-28,40.749527,41.537003,40.673622,41.129032,38.019394,39002427
2019-03-01,41.375713,41.546490,41.072105,41.138519,38.028175,26667781
2019-03-04,41.214420,41.356735,40.683113,40.863377,37.773830,22805820
2019-03-05,40.882355,41.034157,40.654648,40.692600,37.615963,26529812
2019-03-06,40.626186,40.673622,39.487667,39.715370,36.712620,22410359
2019-03-07,39.715370,39.743832,39.136623,39.269451,36.300415,29046132
2019-03-08,39.212524,39.316887,38.273247,38.795067,35.861900,31306119
2019-03-11,38.994308,39.392788,38.709679,39.373814,36.396889,29161545
2019-03-12,39.563568,39.772297,39.250473,39.592030,36.598606,24170539
2019-03-13,39.724857,39.971539,39.421253,39.857685,36.844173,23715316
2019-03-14,39.848198,39.924099,39.022770,39.079697,36.125008,32119596
2019-03-15,39.117645,39.734344,38.766602,39.639469,36.642460,74768652
2019-03-18,39.629982,39.914612,39.516129,39.667931,36.668766,18994345
2019-03-19,39.819733,40.256168,39.611008,40.132828,37.098507,26403227
2019-03-20,40.037952,40.227703,39.639469,40.009487,36.984493,23499035
2019-03-21,39.781784,40.455406,39.724857,40.180267,37.142372,24262553
2019-03-22,40.037952,40.436432,39.686909,39.705883,36.703846,19620105
2019-03-25,39.667931,39.990513,39.535103,39.743832,36.738930,19823316
2019-03-26,40.037952,40.512333,39.971539,40.246677,37.203751,20849279
2019-03-27,40.170776,40.455406,39.772297,39.867172,36.852947,19455048
2019-03-28,40.018974,40.199242,39.905125,40.123341,37.089745,16915541
2019-03-29,40.227703,40.398483,40.028461,40.294117,37.247612,21681834
2019-04-01,40.398483,40.740040,40.370018,40.645161,37.572113,20345046
2019-04-02,40.749527,40.967743,40.550285,40.711575,37.633511,18625129
2019-04-03,40.787476,40.863377,40.370018,40.645161,37.572113,16200402
2019-04-04,40.597721,40.721062,40.322582,40.550285,37.484406,12990972
2019-04-05,40.777988,41.062618,40.692600,40.787476,37.703667,15559043
2019-04-08,40.863377,41.062618,40.711575,40.929790,37.835224,15410323
2019-04-09,40.777988,40.796963,40.398483,40.645161,37.572113,18825072
2019-04-10,40.721062,40.721062,40.464897,40.540798,37.475639,13202615
2019-04-11,40.597721,40.635674,39.838711,40.104362,37.072205,20214877
2019-04-12,40.170776,40.170776,39.449715,39.573055,36.581059,21338546
2019-04-15,39.715370,39.962048,39.345352,39.933586,36.914337,18362788
2019-04-16,40.056927,40.132828,38.738140,38.823528,35.888210,27506976
2019-04-17,38.804554,38.899429,37.371918,37.836811,34.976093,42412117
2019-04-18,37.884251,37.884251,36.451614,37.362431,34.537582,50579774
